name,type,address,phone,latitude,longitude,city,region_category,source
“Fortis-İ” MMC – Bonum Medical,CLINIC,"Şəki şəhəri, Zərifə Əliyeva küşəsi",+994 50 663 00 88,,,Şəki,Region,Ateshgah
“GERMAN” HOSPITAL (ASTORIYA),CLINIC,"Bakı şəh., Ismayilbəy Qutqaşenlı kuc. 51",+99(412)-538-66-60,40.3696805909571,49.821028939632754,Bakı,Bakı,Ateshgah
“HAYAT CLİNİC” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh, Mətbuat pr. 35A",+99(412)-404-14-04,40.3777551345061,49.808722268469,Bakı,Bakı,Ateshgah
“HB GÜVƏN” MMC,CLINIC,"Bakı şəh., Atatürk prospekti 3078 məh.",+99(412)-436-48-41,40.41666321040819,49.8445833447014,Bakı,Bakı,Ateshgah
“İNAM” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., Niyazi küçəsi 7",+99(412)-466-98-77,40.37575860270044,49.83893498375139,Bakı,Bakı,Ateshgah
“İNTERNATIONAL 1” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., B.Səfəroğlu küç., 183",+99(412)-596-13-91,40.37442389577263,49.83825561278445,Bakı,Bakı,Ateshgah
“İNTERNATİONAL 2” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., Aşıq Molla Cümə küç., 11B",+99(412)-566-55-74,40.403734419038116,49.86412378381387,Bakı,Bakı,Ateshgah
“KAMED-TM” MMC,CLINIC,"Sumqayıt şəh., AZ5000, S.Bədəlbəyli küç, 64",(+994 55) 3740202,40.572211063304266,49.67653195498385,Sumqayıt,Region,Ateshgah
“LİMAN GROUP” MMC,CLINIC,"Sumqayıt şəh., Səməd Vurğun küç 35A",+99(412)-448-06-00,40.58063964562373,49.689972839640106,Sumqayıt,Region,Ateshgah
“MEDEKS” (MEDİLAND) TIBB MƏRKƏZİ,CLINIC,Bakı şəh. Sabit Orucov küç. 57,+99(412) 488-74-15,40.38078333445074,49.87278205907312,Bakı,Bakı,Ateshgah
“MEDİKAN” TİBB MƏRKƏZİ,CLINIC,"Lənkəran, 20 Yanvar küç. 71",252550298,38.75473134703769,48.83752028375698,Lənkəran,Region,Ateshgah
“MEDİKA” HOSPİTAL,CLINIC,"Bakı şəh., N.Tusi küç. 21",+99(412)-379-87-07,40.3693464623444,49.96259361264874,Bakı,Bakı,Ateshgah
“MEDİSAN”,CLINIC,"Imişli, H.Əliyev pr, 131",+994(70)-246-10-70,39.87077556664319,48.06197058332945,Bakı,Bakı,Ateshgah
“MEDISTYLE” HOSPITAL,CLINIC,"Bakı şəh., Akademik Həsən Əliyev küç 116",+99(451)-979-00-01,40.40712695323116,49.86325898381405,Bakı,Bakı,Ateshgah
“MİLANA” HOSPİTAL,CLINIC,"Bakı şəh., Nərimanov rayon, Əhməd Rəcəbli 1\21",+99(412)- 409 90 91,40.41073410017669,49.86232739915803,Bakı,Bakı,Ateshgah
“MODERN” HOSPITAL,CLINIC,"Bakı şəh., Babək prospekti, 79",+99(412)-570-20-20(200),40.395661198491695,49.948065051273616,Bakı,Bakı,Ateshgah
“MÜASİR DİAQNOSTİKA” KLİNİKASI,CLINIC,"Bakı şəh., Rəşid Behbudov küç 56",+99(412)-910,40.38286218451713,49.8431940684691,Bakı,Bakı,Ateshgah
“N.TUSİ” ADINA KLİNİKA MMC,CLINIC,"Bakı şəh., Ş.Zərdabi küç. 53",+99(412)-432-24-16,40.39800870484129,49.805303095453695,Bakı,Bakı,Ateshgah
“NATİONAL PRİMEHOSPİTAL” MMC,CLINIC,"Bakı şəh., A.Rəcəbli küç.3, 30",(+99412) 4648787,40.410794153097314,49.85976344148611,Bakı,Bakı,Ateshgah
“NƏBZ” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., Q.Qarayev pr., 31",+99(412)-421-38-55,40.417842571555724,49.935479026142474,Bakı,Bakı,Ateshgah
“OKİ” KLİNİKASI,CLINIC,"Qusar şəh., F.Musaev küç. 27",023-38-529-15,41.425997438248494,48.43074307988621,Qusar,Region,Ateshgah
“OKSIGEN” TIBB MƏRKƏZI MMC,CLINIC,"Bakı şəh., Nərimanov r-nu, 1959-cu məhəllə",+99(412)-906 (311),40.403725245164075,49.870020304127266,Bakı,Bakı,Ateshgah
“ÖMÜRDƏN PAY” TİBB MƏRKƏZİ,CLINIC,"Bərdə, Nərimanov küç 2",(02020) 53100,40.634480199566795,46.9893859198605,Bakı,Bakı,Ateshgah
“REAL” TIBB MƏRKƏZI,CLINIC,"Bakı şəh., Zahid Xəlilov, 99",+99(412)-537-23-23(305),40.380780760318146,49.811101492177116,Bakı,Bakı,Ateshgah
“REAL” TİBB MƏRKƏZİ,CLINIC,"Sumqayıt şəh.., 45- ci məhəllə, 14 saylı bina",+99(412)-447-04-26,40.580498189259444,49.68096162985623,Sumqayıt,Region,Ateshgah
“REFERANS” MMC,CLINIC,"Bakı şəh., M.Mirqasımov 25A",+994124400033,40.39565743704328,49.837423035219636,Bakı,Bakı,Ateshgah
“REFERANS” MMC,CLINIC,"Bakı şəh., Nəsimi ray., M.Məmmədzadə 8A",+994124400033,40.40046657942085,49.87251569444521,Bakı,Bakı,Ateshgah
“SAĞLAM AİLƏ” ÖZƏL TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., Əhməd Rəcəbli, küç. 3",+99(412)-510-91-34,40.4096446723574,49.86200713963411,Bakı,Bakı,Ateshgah
“SAĞLAM HƏYAT” TİBB MƏRKƏZİ,CLINIC,"Qəbələ, Elçin Kərimov küç 3.",024 205-03-52,40.97676257988521,47.85339826849019,Qəbələ,Region,Ateshgah
“Seba Fito Tibb” MMC ( Koreya Şərq Təbabəti Klinikası),CLINIC,"Səbail rayonu, Neftçilər pr, 65",(+994 12) 437-18-10,40.3603028368815,49.833466797304425,Bakı,Bakı,Ateshgah
“STİMUL” HOSPİTAL,CLINIC,"Bakı şəh, Yavər Əliyeva, 26 C",+99(412)-565-38-08,40.43394547081413,49.956367512650985,Bakı,Bakı,Ateshgah
“SUMQAYIT HOSPİTAL” MMC,CLINIC,"Sumqayıt şəh., 11-ci MKR, Çerkassi küç., 181",(+99418) 6568255,40.563209936961165,49.68463023963954,Sumqayıt,Region,Ateshgah
“SWISSDENT” MMC STOMATOLOJİ KLİNİKA,CLINIC,"Bakı şəhəri, Yasamal r-nu, Abbas Mirzə Şərifzadə, 34",+994124323200,40.37463614791304,49.80516723865141,Bakı,Bakı,Ateshgah
“ŞƏFALI ƏLLƏR” TİBB MƏRKƏZİ,CLINIC,"İmişli şəh., Ağamalıoğlu küç. 31",+994(50) 3348474,39.862643359251805,48.06739054624311,İmişli,Region,Ateshgah
“ŞƏFA” ÖZƏL TİBB MƏRKƏZİ,CLINIC,"Naxçıvan şəh., İdris Məmmədov küç., 1",(036) 5456432,39.2167447357,45.4073104934,Naxçıvan,Region,Ateshgah
“ŞƏFA” TİBB MƏRKƏZİ,CLINIC,"Mingəçevir, Xan Şuşinski küç 2A",(024)2753558,40.75953974916291,47.05464414018688,Mingəçevir,Region,Ateshgah
“SƏHHƏT” AZƏRBAYCAN - ALMANİYA KLİNİKASI,CLINIC,"Bakı şəh., Q.Qaraev küç. 103",+99(412)-370-60-42,40.39613541371527,49.95398405497759,Bakı,Bakı,Ateshgah
“TOFİQOĞLU” TİBB MƏRKƏZİ,CLINIC,"Хачмаз, ул. Н.Нариманова 23",023-32-555-93,41.46136674470209,48.798970210835535,Bakı,Bakı,Ateshgah
“TÜRK- AMERIKAN” TIBB MƏRKƏZI,CLINIC,"Bakı şəh., Yusif Vəzir Çəmənzəmənli, 18",99(412)-541-58-45,40.40216376342278,49.834431941485896,Bakı,Bakı,Ateshgah
“UNİKAL-A” MMC,CLINIC,"Bakı şəh., B.Ağayev küç. 115",+99(412)-510-91-34,,,Bakı,Bakı,Ateshgah
“UNİKAL” KLİNİKA,CLINIC,"Sumqayıt şəh., Bakı küç. 37, 44-cü məhəllə",+994(50)285-21-76,40.576221014376884,49.67922101450798,Bakı,Bakı,Ateshgah
“VİTA MED” MMC,CLINIC,"Biləsuvar r-nu, Mübariz İbrahimov küç, 224B",+994(51)795-00-08,39.45608663646513,48.54370032528409,Biləsuvar,Region,Ateshgah
“XÜSUSI MÜALICƏ SAĞLAMLIQ KOMPLEKSI” MMC,CLINIC,"Bakı şəh., Badamdar şossesi, 31",+99(412)-493-22-86,40.353190829885875,49.80931652614015,Bakı,Bakı,Ateshgah
“YASAMAL HOSPİTAL” MMC,CLINIC,"Bakı ş., Yasamal ray., M. Xiyabani küç., ev 15",(+99412)5650103,,,Bakı,Bakı,Ateshgah
“YAŞAM” TİBB MƏRKƏZİ,CLINIC,"Baki şəh., F.Хoyski 112",+99(412)-480-08-91,40.40213180207094,49.860898754977825,Bakı,Bakı,Ateshgah
”LABMED”,CLINIC,"Qazax r-nu, H.Əliyev pr-ti - 134",0222950552,41.09355666386067,45.36878736849455,Qazax,Region,Ateshgah
"""Gilas Optic"" 20-ci Sahə",CLINIC,Səbail r-nu,20-ci sahə dairəsi 39-40 (Bravo-nun yanı),40.330050404799024,49.81835446043662,Bakı,Bakı,Ateshgah
"""Gilas Optic"" 5 Mərtəbə",CLINIC,"Yasamal r-nu, Ş. Qurbanov küç., 2 (XİN-in yaxınlığı)",+994 77 489 23 03,40.3768559305307,49.83258774124706,Bakı,Bakı,Ateshgah
"""Gilas Optic"" 8 km",CLINIC,"Nizami r-nu., Cəmşid Naxçıvanski ev.81",+994 77 489 23 05,40.408363376009675,49.95452200413409,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Ayna Sultanova",CLINIC,"Binəqədi r-nu, Atatürk pr. Ev 56 (Ayna Sultanova heykəli)",+994 77 489 99 02,40.41361393168641,49.8466759944084,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Badam",CLINIC,"Səbail r-nu., Abbasqulu Abbaszadə küç.5A (Badam Medical Center ilə üzbəüz)",+994 77 489 09 32,40.35235539969024,49.81324555250557,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Bayıl",CLINIC,"Səbail r-nu, Neftçi Qurban Abbasov ev 24A",+994 77 489 09 01,40.35005822601335,49.83456557334594,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Elmlər",CLINIC,"Yasamal r-nu., K.Kazımzadə 123 məh., 563(Gömrük Hospitalı ilə üzbəüz)",+994 77 489 09 05,40.37816899387048,49.81846795320228,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Gənclik",CLINIC,"Nərimanov r-nu, Fətəlixan Xoyski pr. Ev 106",+994 77489 99 04,40.40215573657433,49.85995349649492,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Hövsan",CLINIC,"Hövsan qəs., İlqar Əhlimanov küç., (H.Əliyev parkının yanı)",+994 77 489 09 31,40.35714918370714,50.0736835569661,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Həsən Əliyev",CLINIC,"Nəsimi r-nu., Həsən Əliyev 9 (Avrasiya Hospitalının yanı)",+994 77 489 23 01,40.39804967540636,49.82883335312575,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Rəşid Behbudov",CLINIC,Nəsimi r-nu,28 May ev 14 (8 №-li məktəblə üzbə-üz),40.37511379090331,49.84603676845729,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Xalqlar Dostluğu filialı",CLINIC,"Nizami r-nu, Bəhruz Nuriyev 49, Laçın T.M. Yanı",+994 77 489 09 30,40.40102164485169,49.95236814148588,Bakı,Bakı,Ateshgah
"""Gilas Optic"" Xəzər",CLINIC,"Xətai r-nu, Sadıqcan küç.15, Xətai Rayon Polis şöbəsinin yanı",+994 77 489 99 03,40.36062779633448,49.9544073479364,Bakı,Bakı,Ateshgah
Alazan Farm MMC Beşmərtəbə filialı,CLINIC,Bakı ş.Yasamal rayonu Şıxəli Qurbanov 2/15,(012) 595 74 42,40.458172807121144,49.75202019316954,Bakı,Bakı,Ateshgah
Alazan Farm MMC Neftçilər filialı,CLINIC,"Bakı ş. Nizami rayonu Qara Qarayev pr, ev 74 H",(012) 520 40 30,40.40937135827878,49.943597583814125,Bakı,Bakı,Ateshgah
Aptek Amelia- ZEYTUN №421,CLINIC,"20 yanvar, Tbilisi prospekti 3007-ci məhəllə (Bravo Hypermarketin yanı)",+994 55 667 96 98,40.40103747831783,49.81054821359584,Bakı,Bakı,Ateshgah
APTEK ONLİNE - DARÇIN,CLINIC,,099 207 88 17,,,Unknown,Region,Ateshgah
APTEK ONLİNE - DOKTA KASPİAN,CLINIC,"Bakı şəh., Səbail r-nu., Bülbül küç., 10(64)",+99412 498 -04-07,,,Bakı,Bakı,Ateshgah
APTEK PRIMORSK (ZƏFƏRAN),CLINIC,Z.Qasımov küç,+99(412) 446-64-33,40.224890363804455,49.576974206497844,Bakı,Bakı,Ateshgah
APTEK PRIMORSK (ZƏFƏRAN),CLINIC,"Sahil qəs, Məhərrəm Seyidov küç., ev 24",+99(412) 446 97 99,40.229461916782135,49.581879767575316,Bakı,Bakı,Ateshgah
CASPIAN İNTERNATIONAL APTEK MMC,CLINIC,"Bakı, Badamdar qəs., 1-ci yaşayiş massivi 31",+99(412) 502 50 18 (1160),40.34325976973797,49.810142616544134,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,H.Salmani 1,(012) 480-46-44,,,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,N.Yusifbeyli 90 A,(012) 441-37-91: 099 207 88 17,40.398084647277365,49.839268390699914,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,Nərimanov rayonu F.X.Xoyski pr. ev 130 m. 3,(012) 564-28-25,40.404512956466974,49.86661967510834,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,M.Müşfiq küç. ev 10 m. 44,(012) 537-05-58,40.36526461867309,49.819853225113924,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,N.Hikmət küç. ev 24,(012) 434-25-59,40.37935765045385,49.80475925850869,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,R.Behbudov küç. 64,(012) 441-18-87,40.38435394995957,49.84205132039602,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,"M.Qaşqay küç. Ev 63a, m 1",(012) 440-14-31,40.392590821949774,49.84305363724777,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,"Binəqədi rayonu, C.Ramazonov, ev 2b",(012) 411-51-91,40.431918261209574,49.852468261416696,Bakı,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,Xırdalan şəh. H.Əliyev pr. ev c,(051)207-88-16,40.462128411892294,49.72636121769621,Absheron,Bakı,Ateshgah
DARÇIN APTEK,CLINIC,Şərifzadə 273A-273E,(012) 433-86-24,40.38866973613023,49.80262737427968,Bakı,Bakı,Ateshgah
DOKTA KASPİAN,CLINIC,"Bakı şəh., Səbail r-nu., Bülbül küç., 10(64)",+99 (412) 498 -04-07 +99 (451) 333-04-07,40.37186509441912,49.844954664908535,Bakı,Bakı,Ateshgah
DOKTA- BİLƏSUVAR № 647,CLINIC,"Biləsuvar rayonu, H.Əliyev küçəsi",070 354 10 14,,,Biləsuvar,Region,Ateshgah
DOKTA-CƏLİLABAD № 690,CLINIC,"Cəlilabad şəh., Heydər Əliyev Pr. Ev.184",055-305-66-00,,,Cəlilabad,Region,Ateshgah
DOKTA-GƏNCƏ № 728,CLINIC,"Gəncə şəh., Totanli Ev.10a",022-253-57-97,,,Gəncə,Region,Ateshgah
DOKTA-İMİŞLİ № 661,CLINIC,"İmişli şəh., Q.İsmayilzadə",055 284 78 77,,,İmişli,Region,Ateshgah
DOKTA-LƏNKƏRAN № 644,CLINIC,"Lənkəran şəh., Səmədzadə Küçəsi",025-255-02-57,,,Lənkəran,Region,Ateshgah
DOKTA-MINGƏÇEVIR № 800,CLINIC,"Mingəçevir şəh., Heydər Əliyev Prospekti 21a",024 27 4 89 50,,,Mingəçevir,Region,Ateshgah
DOKTA-ŞIRVAN № 591,CLINIC,"Şirvan şəh., 20 Yanvar Ev.26a",055 801 80 99,,,Şirvan,Region,Ateshgah
DƏDƏMİN,CLINIC,"Gəncə şəh., M.A. Abbaszadə 68",,40.67348551078971,46.3560916819714,Gəncə,Region,Ateshgah
FOKUS OPTİKA MMC,CLINIC,"Bakı şəh., Binəqədi ray., Cavadxan küç., 3245-ci məh.",(+994 77) 255 57 65,40.41972122071619,49.81818020101256,Bakı,Bakı,Ateshgah
FOKUS OPTİKA MMC,CLINIC,"Bakı şəh., Səbail ray., Bülbül Pr.10",(+994 77) 408 02 28,,,Bakı,Bakı,Ateshgah
FOKUS OPTİKA MMC,CLINIC,"Bakı şəh., Badamdar qəs., A.Abbaszadə küç. 13 A, “Badam Medical Center”daxilində",(+994 77) 255 57 46,40.35249869563623,49.813346938677924,Bakı,Bakı,Ateshgah
FOKUS OPTİKA MMC,CLINIC,"Bakı şəhəri, Q.Nəbi küçəsi, 3 A",(+99412) 376-18-56,40.39223081957044,49.95834356215712,Bakı,Bakı,Ateshgah
Optic Gallery,CLINIC,"Bakı şəh., Füzuli, 300",(+994) 51 291 36 44,,,Bakı,Bakı,Ateshgah
VITA NƏRIMANOV (VITA METROPARK),CLINIC,"Baki şəh., Təbriz, 99",+99(412) 566 19 49 +99(455) 250 86 40,,,Bakı,Bakı,Ateshgah
VİTA-YASAMAL №8,CLINIC,"Bakı şəh., Yasamal rayonu, Ə.Ələkbərov 97",+99(412) 533 04 76,,,Bakı,Bakı,Ateshgah
VİTA-ƏHMƏDLİ,CLINIC,"Bakı şəh., Xətai ray., M.Rüstəmov 22",+99(412) 570 78 42,40.384277783435195,49.961778315349584,Bakı,Bakı,Ateshgah
ZEYTUN APTEK,CLINIC,"Bakı şəhəri, M.Füzuli və R.Rza küçələrinin kəsişməsi, blok 3, 1-ci mərtəbə",012 594 25 05,,,Bakı,Bakı,Ateshgah
ZEYTUN APTEK № 313,CLINIC,"Qaradağ rayonu, Sahil qəsəbəsi, Emin Quliyev küç. 50",(012) 4092313,,,Bakı,Bakı,Ateshgah
ZEYTUN APTEK №75 (VİTRUM APTEK),CLINIC,"Bakı, Nizami r-nu, Qara Qarayev pr-ti, 33",012 421 40 85,40.41797406045671,49.93763476059923,Bakı,Bakı,Ateshgah
Zeytun Pharmaceuticals Aptek – 403- Sarğı,CLINIC,"Bakı şəh, Ak.F.Qasımov, 9 (Mustfa Topçubaşov, 24 A)",0123105588,,,Bakı,Bakı,Ateshgah
ZƏFƏRAN – AĞDAM,CLINIC,"Ağdam şəh., Quzanlı ərazisində",(+99426) 325 06 59,40.156861277059164,47.162467983805165,Ağdam,Region,Ateshgah
ZƏFƏRAN – GÖYÇAY,CLINIC,"Goycay şəh., H. Əliyev prospekti",02027-4-65-03,40.64914473771505,47.74797609233259,Goycay,Region,Ateshgah
ZƏFƏRAN – SUMQAYIT,CLINIC,"Sumqayıt şəh., H.Əliyev pr., məh. 40",(+99418) 644 09 29,40.583842937723446,49.67317570228989,Sumqayıt,Region,Ateshgah
ZƏFƏRAN- BƏRDƏ,CLINIC,"Bərdə şəh., Ü.Hacıbəyov küç 3",020-205-03-20,40.37265516417369,47.12630389059873,Bərdə,Region,Ateshgah
ZƏFƏRAN- GƏNCƏ,CLINIC,"Gəncə, Ə.Məmmədov, 3 N-li TTTY xidmətinin yanı",022-256-42-77,,,Gəncə,Region,Ateshgah
ZƏFƏRAN- LƏNKƏRAN,CLINIC,"Lənkəran, Nizami küç, Mərkəzi Poliklinikanı yanı",025-254-49-94,38.75912576824724,48.83864335336995,Bakı,Bakı,Ateshgah
ZƏFƏRAN- MINGƏÇEVIR,CLINIC,"Mingəcevir, H.Əliyev prospekti",024-275-62-28,40.764559824536,47.062064889205935,Bakı,Bakı,Ateshgah
ZƏFƏRAN- QAZAX,CLINIC,"Qazax, Heydər Əliyev küç. 71",022-29-5-13-13,,,Qazax,Region,Ateshgah
ZƏFƏRAN- QAZAX,CLINIC,"Qazax, Heydər Əliyev küç., ev 114 A",022-29-5-56-31,41.09272784124674,45.36610531165751,Qazax,Region,Ateshgah
ZƏFƏRAN- QUBA,CLINIC,"Quba şəh., H.Əliyev prospekti",023-335-35-89,,,Quba,Region,Ateshgah
ZƏFƏRAN- QUSAR,CLINIC,"Qusar şəh., Səfixanov küç, Bazarın yaxınlığında",023-385-57-64,,,Qusar,Region,Ateshgah
ZƏFƏRAN- ŞIRVAN,CLINIC,"Şirvan, F.Eynullayev küç.",021-215-34-68,,,Şirvan,Region,Ateshgah
ZƏFƏRAN- ŞƏKI,CLINIC,"Şəki, M.Rəsulzadə pr-ti",024-244-39-56,41.19732659103224,47.17529565315409,Şəki,Region,Ateshgah
ZƏFƏRAN- ŞƏMKIR,CLINIC,"Şəmkir şəh., 20 yanvar küç.",022-305-63-68,40.82607276717747,46.02960874574291,Şəmkir,Region,Ateshgah
ZƏFƏRAN- XAÇMAZ,CLINIC,"Xaçmaz, N. Nərimanov küç.",023-325-07-65,,,Bakı,Bakı,Ateshgah
ZƏFƏRAN- XAÇMAZ,CLINIC,"Xaçmaz, Nərimanov küç, Mərkəzi xəstəxana ilə üzbəüz",023-325-01-22,41.46162149961292,48.79858510934141,Bakı,Bakı,Ateshgah
ZƏFƏRAN- XMSK,CLINIC,"Bakı şəh., Badamdar şossesi, 31",+99(412) 502 41 53,40.35300152636144,49.80920752642207,Bakı,Bakı,Ateshgah
«ZƏFƏRAN- GƏNCƏ»,CLINIC,"Gəncə şəh., 4-cü mkr, N.M. Xələfov küç.",022-2-65-12-42,40.69638892597039,46.382610168566515,Gəncə,Region,Ateshgah
Alazan 5 mərtəbə,PHARMACY,"Şıxəli Qurbanov, 2/5",+994124977442,40.37629472340074,49.83243040238338,Bakı,Bakı,Meqa Sigorta
Alazan Aptek-100,PHARMACY,"Qara Qarayev, 74",+994125204030,40.409752,49.943385,Bakı,Bakı,Meqa Sigorta
Aloe+,PHARMACY,28 Mall 15a/4 Azadlıq prospekti Bakı 1010,+994 55 204 33 11,40.379192276465304,49.84731813806804,Bakı,Bakı,Meqa Sigorta
Aloe+,PHARMACY,"14 Fətəli Xan Xoyski, Bakı 1110",+ 994 55 204 33 99,40.40012723266531,49.85301321080063,Bakı,Bakı,Meqa Sigorta
Aloe+,PHARMACY,Bəhruz Nuriyev küçəsi 32 Bakı 1002,+994 99 204 44 03,40.40260683462452,49.95611670559637,Bakı,Bakı,Meqa Sigorta
Aloe+,PHARMACY,"İnşaatçılar m/s, 125a Abbas Mirzə Şərifzadə, Bakı 1138",+994 552044413,40.39065516958054,49.8031572896936,Bakı,Bakı,Meqa Sigorta
Aloe+,PHARMACY,İçərişəhər m/s 121 Lermontov küçəsi Bakı 1001,0992044408,40.36757380347002,49.82981564423064,Bakı,Bakı,Meqa Sigorta
Aloe+,PHARMACY,52 Rəşid Behbudov Küçəsi Bakı 1014,+994 552047766,40.37777462459022,49.84535099783002,Bakı,Bakı,Meqa Sigorta
Aptek Şirvan Azərimed,PHARMACY,Mərkəzi Xəstəxananın qapısının yanı,+994 021 2153468,39.95207147968818,48.936841101123775,Şirvan,Region,Meqa Sigorta
Azərimed Aptek Quba-2,PHARMACY,"Heydər Əliyev pr.,  Avtovağzal ərazisi",+994 0233353589,41.36117045818543,48.51088103029036,Quba,Region,Meqa Sigorta
Azərimed Aptek Şəki,PHARMACY,"M.Rəsulzadə pr., Mərkəzi Xəstəxananın qarşısı",+994 2443956,41.19640053816484,47.1763922589906,Şəki,Region,Meqa Sigorta
BAHAR OPTİK Optic Galery,PHARMACY,"N.Yusifbəyli küç., 86",+994123100912,40.376398069753925,49.834691117538455,Bakı,Bakı,Meqa Sigorta
Buta Bayıl,PHARMACY,Əhəd Yaqubov 6,+994124911155,40.33910679000786,49.83511531325078,Bakı,Bakı,Meqa Sigorta
Central Clinic,PHARMACY,"Abşeron ray., Xırdalan şəh., H. Əliyev pr. 30, Khirdalan",+994 507776999,40.45302028726425,49.733207551566004,Bakı,Bakı,Meqa Sigorta
Dədəmin Aptek,PHARMACY,"M.Abbas Abbaszadə küç.,Kukla Tetrın yaxınlığında",+994 552797365,40.673493639989594,46.3560809515783,Gəncə,Region,Meqa Sigorta
Ferromed,PHARMACY,"Nizami r-nu,Q.Qarayev prospekti ev. 26 menzil15",+994554558597,40.417876948682036,49.933573740574516,Bakı,Bakı,Meqa Sigorta
FOKUS OPTİKA MMC,PHARMACY,Süleyman Rəhimov 50,+994124965000,40.37685317819669,49.83252021396715,Bakı,Bakı,Meqa Sigorta
Göyçay Zəfəran,PHARMACY,Göyçay şəhəri Heydər  Əliyev prospekti,+994202746503,40.64925706785625,47.7478464562269,Göyçay,Region,Meqa Sigorta
Kanon,PHARMACY,Nəsimi ra-nu Mirqasımov 2,+994 124494664,40.39249638479552,49.8329571095378,Bakı,Bakı,Meqa Sigorta
MAJESTİK optika,PHARMACY,"Azərbaycan pr.-ti, 5",+994124928437,40.37063636792733,49.83403744100859,Bakı,Bakı,Meqa Sigorta
Mingəçevir/Xəmsə Aptek,PHARMACY,Heydər Əliyev pr 51Q,+994 0242758871,40.76880925872922,47.05587100224104,Bakı,Bakı,Meqa Sigorta
Modern Aptek,PHARMACY,"Babək pr.-ti, 86k",+994125700303,40.395538626266706,49.9481830668422,Bakı,Bakı,Meqa Sigorta
Naturalist Zəfəran,PHARMACY,"Səbayıl r.-nu, Ə.Cavad küç., 22",+994124922317,40.3686802539674,49.83108544112156,Bakı,Bakı,Meqa Sigorta
Quba-1 Azərimed Aptek,PHARMACY,Tofiq  Əhmədov küç Bazar ərazisi,+994 0233354684,41.36410486329765,48.52812245005001,Quba,Region,Meqa Sigorta
Tonus Aptek,PHARMACY,Səbail r-nu Bülbül pr ev7 Sahil metro çıxışı,+994 0125985279,40.372127315491966,49.84430230376174,Bakı,Bakı,Meqa Sigorta
Veqas Optika,PHARMACY,"B.Sərdarov küç., 16",994124923939,40.36865999178214,49.82778448485539,Bakı,Bakı,Meqa Sigorta
Veqas Optika,PHARMACY,"C.Məmmədquluzadə küç., 6",+994125111929,40.37910603080279,49.833359658022275,Bakı,Bakı,Meqa Sigorta
Viktoriya Aptek,PHARMACY,Təbriz küçəsi 17 Təfəkkür Universitetin yanı,+994 0125410521,40.388189093090325,49.85200475156235,Bakı,Bakı,Meqa Sigorta
Vitamin Aptek,PHARMACY,Hüseynbala Əliyev küçəsi ev 4 m18 Antep Lahmacun ilə üzbəüz,+994 0124300014,40.411249448201204,49.817365506130095,Bakı,Bakı,Meqa Sigorta
Xaçmaz Zəfəran,PHARMACY,"52 Nəriman Nərimanov,",+994 23 3250122,41.46122617535676,48.79900759360195,Xaçmaz,Region,Meqa Sigorta
Zeferan Aptek &#34;20 Yanvar&#34;,PHARMACY,1 Muzaffar Hasanov,+994 0124318700,40.40424089981801,49.80637671108157,Bakı,Bakı,Meqa Sigorta
Zeferan Aptek &#34;Lökbatan&#34;,PHARMACY,"3A 28 May küçəsi, Lökbatan",+994 0124455573,40.32236382878484,49.73098673621735,Bakı,Bakı,Meqa Sigorta
Zeferan Aptek Göyçay,PHARMACY,"Heydər Əliyev pr., Kapital bankla üzbəüz",+994 0202746503,40.64921473205518,47.748001649284625,Göyçay,Region,Meqa Sigorta
Zeytun 139,PHARMACY,"Azadlıq pr., 753",+994502642 524,40.38769353156411,49.843577863358995,Bakı,Bakı,Meqa Sigorta
Zəfəran 5 №-li xəstaxana,PHARMACY,"Fətəli Xan Xoyski küç.,130",+994125645800,40.402994373315096,49.86221793738305,Bakı,Bakı,Meqa Sigorta
Zəfəran Aptek,PHARMACY,Zərifə Əliyeva 5 MKX yanı,+994 0124939971,40.36868413331122,49.839254180262536,Bakı,Bakı,Meqa Sigorta
